,HHID,ame,afe,pc,va.supply,va.cergra,va.tubers,va.nuts,va.veg,va.meat,va.fruit,va.dairy,va.fat,va.misc,va.vendor,va.bev,ai.ame,ame.inad,ai.afe,afe.inad,energy.supply,den,den.inad,ame.p.n,ame.p,intdate,intmonth
18,0082d5cf3a4543c9add206ed4690487d,2.78,3.51,3,985.1206857,0,0,0,416.2281143,0,568.8925714,0,0,0,0,0,354.3599589,Inadequate,280.661164,Inadequate,8394.129371,117.358292,Inadequate,6584,52.89628023,23/12/2016,01/12/2016
19,009865b5ed1c493d87a6a14d56555899,3.38,4.28,5,2582.390286,0,0,0,2533.569886,2.265714286,0,32.43,0,3.394285714,10.7304,0,764.0207946,Adequate,603.3622163,Adequate,8660.012114,298.1970754,Adequate,9838,79.03912589,31/03/2017,01/03/2017
20,009aae2eea5248afad8a83eb3c6c191b,3.65,4.62,4,453.567,0,5.241171429,0,271.9345143,29.08857143,17.37417143,129.9285714,0,0,0,0,124.2649315,Inadequate,98.17467532,Inadequate,10824.02221,41.90373883,Inadequate,2181,17.52229453,13/09/2016,01/09/2016
21,009ca5a546384710a5814fb14dff1f14,2.66,3.36,4,4507.445457,117.4628571,2520.677829,0,1611.821743,83.33057143,5.895314286,141,0,0,27.25714286,0,1694.528367,Adequate,1341.501624,Adequate,7584.957871,594.2611065,Adequate,11807,94.85819876,22/04/2017,01/04/2017
22,00a1cc35720a4e2f97deff1a752c284a,3.63,4.59,6,719.9124,0,0,0,719.9124,0,0,0,0,0,0,0,198.3229752,Inadequate,156.8436601,Inadequate,5324.059086,135.2187097,Inadequate,3891,31.26054471,12/04/2017,01/04/2017
23,00a51d7beedb49a5b953bac4617075ac,4.31,5.45,5,1265.921886,138.8571429,0,5.714285714,747.0596571,132.6434286,2.097371429,224.2142857,0,9.9,5.348571429,0.087142857,293.7173749,Inadequate,232.2792451,Inadequate,14096.87419,89.80160205,Inadequate,5686,45.68169037,05/09/2016,01/09/2016
24,00a7c14467ce41e4a7a99ceb40fa263a,2.06,2.6,3,414.3958857,6.765714286,2.846257143,0,373.1022,27.90857143,3.773142857,0,0,0,0,0,201.1630513,Inadequate,159.383033,Inadequate,9022.903557,45.92711017,Inadequate,3957,31.79079296,21/03/2017,01/03/2017
25,00ab16a5552f49b499f898bb94528f11,2.65,3.34,3,2252.124571,0,1688.812343,0,563.3122286,0,0,0,0,0,0,0,849.8583288,Adequate,674.2887938,Adequate,14970.80766,150.4344069,Inadequate,10201,81.95549128,31/03/2017,01/03/2017
26,00c095c9651d4a71a0c58ce0d2c96b40,5.38,6.79,7,247.3086857,0,0,11.42857143,231.3486857,4.531428571,0,0,0,0,0,0,45.9681572,Inadequate,36.42248685,Inadequate,14663.39219,16.86572129,Inadequate,421,3.382341126,30/08/2016,01/08/2016
27,00d0c0c79f134302be1fbc1f95b4472e,4.53,5.73,6,5189.2402,0,4797.925057,0,327.1862286,16.97142857,44.2432,0,0,0,2.914285714,0,1145.527638,Adequate,905.626562,Adequate,16415.86861,316.1112166,Adequate,11070,88.93709328,07/06/2016,01/06/2016
28,00d3e15a60ef4cd3bee737590ed46a69,2.25,2.85,3,1598.683386,0,3.51,0,1162.017943,76.24571429,294.0525857,62.85714286,0,0,0,0,710.5259492,Adequate,560.9415388,Adequate,6229.220314,256.6426142,Adequate,9553,76.74941753,30/12/2016,01/12/2016
29,00d82c8b77f34e6eaaea5d26cf18aa9d,6.06,7.67,7,957.6304857,437.1428571,0,14.28571429,393.1302,99.70028571,0,0,0,0,13.37142857,0,158.0248326,Inadequate,124.8540399,Inadequate,17167.91516,55.78024337,Inadequate,2987,23.99775046,02/02/2017,01/02/2017
30,00e4185d375441948f1abc83a9482eea,3.01,3.8,4,648.4232571,0,0,0,172.6272571,11.96,454.116,0,0,0,9.72,0,215.423009,Inadequate,170.6376992,Inadequate,8482.911343,76.43876388,Inadequate,4242,34.08050133,21/12/2016,01/12/2016
31,00e63912181844e993e9fdc5e033aeb9,6.47,8.17,7,7140.822171,117.0971429,2.6904,22.85714286,6792.512057,79.95114286,0,125.7142857,0,0,0,0,1103.681943,Adequate,874.0296415,Adequate,18550.69309,384.9355999,Adequate,10982,88.23009561,18/04/2017,01/04/2017
32,00e67fc92b434910ae4a588825f8a22c,1.79,2.26,2,412.1692143,0,69.07628571,0,287.1986429,39.18571429,16.70857143,0,0,0,0,0,230.2621309,Inadequate,182.3757585,Inadequate,4633.872271,88.94703827,Inadequate,4541,36.48268659,01/02/2017,01/02/2017
33,00e88f5314064fd59eefe1c0b9dbcb17,7.15,9.03,9,1007.571771,0,7.597542857,0,971.1399429,15.46285714,0,0,0,0,13.37142857,0,140.9191289,Inadequate,111.5804841,Inadequate,9085.8418,110.8947078,Inadequate,2581,20.7359203,30/06/2016,01/06/2016
34,00ea0f4922124dbba4cbf4081271afac,3.18,4.03,4,4001.189957,0,0,0,3875.809029,0,125.3809286,0,0,0,0,0,1258.235836,Adequate,992.851106,Adequate,10144.96757,394.4014536,Adequate,11267,90.51980397,06/03/2017,01/03/2017
35,00eaa92e821e49b29c696be554277b96,8.55,10.81,9,3307.162657,999.36,7.620114286,0,1476.586457,131.8596286,41.53645714,628.5714286,0,1.571428571,20.05714286,0,386.80265,Inadequate,305.9354909,Inadequate,24039.03577,137.5746801,Inadequate,6973,56.02153129,17/06/2016,01/06/2016
36,00eb19bfadd0443c8c545cf2ddbd4c40,5.01,6.33,6,16925.65774,35.69142857,0,34.71428571,16280.1448,111.5312286,2.976,460.6,0,0,0,0,3378.374799,Adequate,2673.87958,Adequate,31412.40474,538.8208219,Adequate,12346,99.18855949,03/04/2017,01/04/2017
37,00eb946eb415487db6755f8870e395c5,5.76,7.27,8,463.6146,0,0,0,435.4146,28.2,0,0,0,0,0,0,80.48864583,Inadequate,63.7709216,Inadequate,4798.2946,96.62070353,Inadequate,1160,9.319514743,01/09/2016,01/09/2016
38,00edfdd97ae84dd9bf063e8784d8e3ec,8.17,10.33,11,9234.002,0,5047.626,0,3752.39,235.656,0,187.53,0,0,10.8,0,1130.232803,Adequate,893.9014521,Adequate,27085.4305,340.9213673,Adequate,11039,88.68803728,04/04/2017,01/04/2017
39,00f8525c6a904541959d5eef6a1652c4,3.26,4.12,4,1371.31,81.6,2.504,0,289.2954,144.8726,21.911,786.18,0,8.547,36.4,0,420.6472393,Inadequate,332.842233,Inadequate,10913.8102,125.6490607,Inadequate,7380,59.29139552,02/05/2016,01/05/2016
40,010290be8346457fbb0290d906a15ab0,0.81,1.02,1,5193.9554,0,3511.392,5.6842,1649.0864,19.8,5.8808,0,0,0,2.112,0,6412.290617,Adequate,5092.113137,Adequate,5582.23067,930.4444239,Adequate,12442,99.95982968,04/05/2016,01/05/2016
41,01065fd2faaf4790936a8358617feb65,5.8,7.33,6,422.423,0,0,0,331.123,55.3,0,0,0,0,36,0,72.83155172,Inadequate,57.62933151,Inadequate,16988.145,24.86575197,Inadequate,981,7.881417209,09/09/2016,01/09/2016
42,0115d686d2f14d71941ba991803cb7e8,3.12,3.96,5,117.6903,0,0,0,117.6903,0,0,0,0,0,0,0,37.72125,Inadequate,29.71977273,Inadequate,8729.8821,13.48131609,Inadequate,282,2.26560617,09/03/2017,01/03/2017
43,01169316d0f84dfb899284ce9947cb11,2.19,2.78,3,880.4717,0,7.584,0,866.4905,0,0,0,0,0,6.3972,0,402.0418721,Inadequate,316.7164388,Inadequate,9219.1691,95.50445278,Inadequate,7151,57.45159476,29/06/2016,01/06/2016
44,011c61cfae3b4d76b14a9d8883d46d0c,6.98,8.82,9,881.3002,0,1.092,0,880.2082,0,0,0,0,0,0,0,126.2607736,Inadequate,99.9206576,Inadequate,7133.469,123.5444074,Inadequate,2237,17.97220214,21/04/2017,01/04/2017
45,01230111c77c4764ab6cb687ff063dc0,2.82,3.54,4,345.43,14,0,2.31,254.0162,0,75.1038,0,0,0,0,0,122.4929078,Inadequate,97.57909605,Inadequate,6243.2758,55.3283262,Inadequate,2144,17.22503414,26/10/2016,01/10/2016
46,012da9e82da04e21a13f1211b30dbac4,3.47,4.38,5,5426.9414,10.24,2414.082,11.2,2986.1426,1.1968,0,0,0,0,4.08,0,1563.960058,Adequate,1239.027717,Adequate,7539.6718,719.784832,Adequate,11684,93.87000884,10/04/2017,01/04/2017
47,01350493ba9143f4b7e763c1ff0a4eb6,4.08,5.16,5,2651.5187,216,7.704,0,2267.2062,40.3557,12.7368,97.79,0,1.806,7.92,0,649.8820343,Adequate,513.8602132,Adequate,12351.7907,214.6667446,Inadequate,9222,74.0901422,22/03/2017,01/03/2017
48,013b2cf61fb44bd78f0c10c3bfcfe4f7,3.4,4.29,4,554.732,47.52,7.116,0,380.75,92.982,0,0,0,1.806,24.558,0,163.1564706,Inadequate,129.3081585,Inadequate,8628.9708,64.28715693,Inadequate,3116,25.03414477,06/09/2016,01/09/2016
49,0141282aa5e74dba9f8bff47376e7dd8,2.06,2.6,3,3015.8418,122.4,2487.236,3.28,307.4618,17.564,0,72.38,0,0,5.52,0,1464.000874,Adequate,1159.939154,Adequate,8131.1649,370.899107,Adequate,11567,92.9300233,01/07/2016,01/07/2016
50,014bf6f7bdeb4e2a931a87b88e108542,3.34,4.22,5,1003.6688,0,1.176,0,1001.4218,0,0,0,0,1.071,0,0,300.4996407,Inadequate,237.8362085,Inadequate,5581.2171,179.8297364,Inadequate,5797,46.57347152,17/02/2017,01/02/2017
51,014f093237c74391a87118530c2c3f3e,1.27,1.61,2,1366.8174,122.4,4.74,1.4,1176.2248,62.0526,0,0,0,0,0,0,1076.234173,Adequate,848.9549068,Adequate,8983.6321,152.1452999,Inadequate,10934,87.84446051,21/05/2016,01/05/2016
52,0153949870d54467ae857a7f4def9db8,4.98,6.28,6,759.5434,13.44,0,1.47,744.6334,0,0,0,0,0,0,0,152.518755,Inadequate,120.9464013,Inadequate,8582.3438,88.50069605,Inadequate,2872,23.07383305,07/02/2017,01/02/2017
53,0155cdbccbea4042b56a41abb674c0fe,2.97,3.75,3,1336.5972,0,0,0,1023.2082,21.12,288.189,0,0,0,4.08,0,450.0327273,Inadequate,356.42592,Inadequate,6081.7306,219.7725101,Inadequate,7689,61.77392143,01/11/2016,01/11/2016
54,015de5cbd5c34ca39e1c11726ca628db,5.32,6.73,6,1382.2266,0,2.856,0,1348.7136,13.86,11.517,0,0,0,5.28,0,259.8170301,Inadequate,205.3828529,Inadequate,12139.2987,113.8637935,Inadequate,5114,41.08620551,30/03/2017,01/03/2017
55,015e4585aa2a4644a01e7829a4da6ec1,2.84,3.62,5,299.7192,0,0,11.2,288.5192,0,0,0,0,0,0,0,105.5349296,Inadequate,82.79535912,Inadequate,6071.6572,49.36365643,Inadequate,1721,13.82662489,10/03/2017,01/03/2017
56,0160f4b83f1f49319a8ee481507d376b,2.96,3.74,3,577.5164,89.12,0,0,152.106,73.8314,200.859,61.6,0,0,0,0,195.1068919,Inadequate,154.4161497,Inadequate,13162.7576,43.87503117,Inadequate,3824,30.72226239,20/12/2016,01/12/2016
57,016ee5a45b814ae29562b58c578b7636,0.81,1.02,1,887.9046,0,0,0,615.5376,19.11,253.257,0,0,0,0,0,1096.178519,Adequate,870.4947059,Adequate,3094.6956,286.9117725,Adequate,10971,88.1417209,13/12/2016,01/12/2016
58,0174c9efed1a48439a82cc8ee2e67ced,2.49,3.15,4,2411.4175,0,0,5.68,2369.3055,36.432,0,0,0,0,0,0,968.4407631,Adequate,765.5293651,Adequate,6106.3993,394.9000682,Adequate,10672,85.73953563,26/02/2017,01/02/2017
59,018296b07ea449a7a16642014e0af216,1.51,1.9,2,52.89,0,0,0,52.89,0,0,0,0,0,0,0,35.02649007,Inadequate,27.83684211,Inadequate,2210.49,23.92682165,Inadequate,246,1.976379851,06/05/2016,01/05/2016
60,0183ad575999484a9aad60016c4e1e1e,5.01,6.34,6,9157.147,16.96,6730.168,0,2260.018,132.544,5.208,0,0,1.449,10.8,0,1827.773852,Adequate,1444.344953,Adequate,12711.3813,720.3896086,Adequate,11897,95.58126456,16/06/2016,01/06/2016
61,0185077cd2d641048b59ab99baa02556,6.33,7.99,7,1365.167,128.38,0,2.48,875.785,30.36,296.922,31.24,0,0,0,0,215.6661927,Inadequate,170.8594493,Inadequate,11340.245,120.3824961,Inadequate,4251,34.15280791,24/10/2016,01/10/2016
62,01a06fc892d44c048f6c506608135c41,4.96,6.26,6,1060.1684,0,168.156,0,837.1484,43.4,5.704,0,0,0,5.76,0,213.743629,Inadequate,169.3559744,Inadequate,15362.2357,69.01133537,Inadequate,4207,33.79930907,20/09/2016,01/09/2016
63,01a2e30339e04b09ba32e266fa5dce77,2.54,3.22,4,173.017,0,0,11.2,161.817,0,0,0,0,0,0,0,68.11692913,Inadequate,53.73198758,Inadequate,5844.2753,29.60452599,Inadequate,880,7.069976701,04/02/2017,01/02/2017
64,01a618a2e8d14b0cbf21f82eb1bba39f,2.61,3.3,3,1558.7436,216,1.26,0,851.728,296.562,124.1036,69.09,0,0,0,0,597.2197701,Adequate,472.3465455,Inadequate,12901.6659,120.8172349,Inadequate,8892,71.43890094,23/01/2017,01/01/2017
65,01ab492b79224921aef733c7a9016895,1.35,1.72,2,401.9726,0,0,0,147.0422,27.8724,227.058,0,0,0,0,0,297.7574815,Inadequate,233.705,Inadequate,2978.439,134.9608302,Inadequate,5741,46.12356391,01/11/2016,01/11/2016
66,01ab4ac59fc84f87a0cc8fdb39e8c355,5.33,6.74,7,2064.9238,0,0,0,2001.6985,59.6253,0,0,0,0,3.6,0,387.4153471,Inadequate,306.3685163,Inadequate,14947.6051,138.1441232,Inadequate,6984,56.109906,20/09/2016,01/09/2016
67,01af4c3b2ae6487eb6fa977c04dc0744,4.6,5.81,5,572.7368,0,0,0,552.9368,19.8,0,0,0,0,0,0,124.508,Inadequate,98.57776248,Inadequate,5512.1348,103.9047158,Inadequate,2187,17.57049892,21/02/2017,01/02/2017
68,01b1b3a5b33b4a5e9cfeb2bab2db930a,4.37,5.55,6,2542.2898,0,2.688,6.56,2509.2948,14.927,8.82,0,0,0,0,0,581.7596796,Adequate,458.0702342,Inadequate,12225.8734,207.9434096,Inadequate,8794,70.65156263,21/03/2017,01/03/2017
69,01bb07fc31394344be05a705a557af21,2.06,2.6,3,1164.4059,0,3.192,0,1040.068,49.0053,68.1174,0,0,0,4.0232,0,565.2455825,Inadequate,447.8484231,Inadequate,11108.9397,104.8170151,Inadequate,8700,69.89636057,17/09/2016,01/09/2016
70,01bb26013e3945b6a68f400f714d98be,2.21,2.8,3,1644.9674,68.64,1100.742,0,276.3196,77.2578,7.4808,0,0,0,114.5272,0,744.3291403,Adequate,587.4883571,Adequate,7239.3628,227.2254403,Inadequate,9716,78.05897003,12/05/2016,01/05/2016
71,01c0f85a3b714feb9063731f78278e4c,7.73,9.77,9,882.1408,0,7.584,0,813.6288,48.928,0,0,0,0,12,0,114.1191203,Inadequate,90.29076766,Inadequate,21933.67,40.21856807,Inadequate,1924,15.45753997,03/06/2016,01/06/2016
72,01dc8fed6de847a483688d00ab3a6868,4.47,5.68,5,486.452,0,15.816,0,444.556,20.8,0,0,0,0,5.28,0,108.8259508,Inadequate,85.64295775,Inadequate,11172.8324,43.53882548,Inadequate,1799,14.45328192,15/06/2016,01/06/2016
73,01ea6f66c1fe4e2b9dcdb71fa4ee4cc9,4.26,5.39,5,982.6816,0,101.992,0,765.4546,112.608,0,2.627,0,0,0,0,230.6764319,Inadequate,182.3156957,Inadequate,8128.73,120.8899299,Inadequate,4552,36.5710613,08/04/2017,01/04/2017
74,01eab371baa04460ba369f76abb96163,1,1.26,1,1470.807,0,0,5.68,1465.127,0,0,0,0,0,0,0,1470.807,Adequate,1167.307143,Adequate,3659.717,401.8909112,Adequate,11578,93.01839801,11/04/2017,01/04/2017
75,01ed4b0ebb174ce2b6ad24a2171b81f8,2.67,3.37,4,3827.2129,0,62.372,0,1899.714,1858.6493,2.1576,0,0,0,4.32,0,1433.413071,Adequate,1135.671484,Adequate,12084.8126,316.6960901,Adequate,11521,92.56045633,07/07/2016,01/07/2016
76,01efa4d446d6414aa929d00570c58965,4.78,6.04,6,764.222,0,0,11.2,753.022,0,0,0,0,0,0,0,159.8790795,Inadequate,126.5268212,Inadequate,9930.618,76.95613707,Inadequate,3039,24.41552181,07/03/2017,01/03/2017
77,01f3e2008a49474db4542b18f9e7d3c7,3.98,5.03,5,231.342,21,0,2.9,159.812,40.43,0,0,0,0,7.2,0,58.12613065,Inadequate,45.99244533,Inadequate,27542.1521,8.399561485,Inadequate,650,5.222141882,28/04/2016,01/04/2016
78,01fb3c9893ec4f3fb588f96177dc13ad,6.42,8.11,8,502.118,9.2,0,12.8,480.118,0,0,0,0,0,0,0,78.21152648,Inadequate,61.9134402,Inadequate,10063.9556,49.89270819,Inadequate,1106,8.885675263,06/04/2017,01/04/2017
79,0205eaf11fca4dab859c2e4a34c173ab,5.66,7.15,7,41.7585,0,0,0,41.7585,0,0,0,0,0,0,0,7.377826855,Inadequate,5.84034965,Inadequate,6344.1467,6.582209078,Inadequate,26,0.208885675,04/02/2017,01/02/2017
80,0206114253f648ebbb34985c435c73b6,2.68,3.39,4,2791.9828,226.25,20.54,0,1670.027,100.5226,25.3032,731.1,0,0,18.24,0,1041.784627,Adequate,823.5937463,Adequate,22094.5188,126.3654043,Inadequate,10856,87.21780349,27/04/2016,01/04/2016
81,020d4c854909456280e6687d6b375c59,3.69,4.67,4,834.0397,161.04,9.012,0,395.112,44.6982,33.232,189.26,0,1.6855,0,0,226.027019,Inadequate,178.5952248,Inadequate,7195.0124,115.919147,Inadequate,4463,35.85602957,06/10/2016,01/10/2016
82,020dc4517c2149468671eaa22974885b,3.08,3.89,4,1840.4322,24.8,0,0,1815.2752,0,0,0,0,0.357,0,0,597.5429221,Adequate,473.1188175,Inadequate,5831.1584,315.6203405,Adequate,8897,71.47907126,16/05/2016,01/05/2016
83,020e11ec54e347f89e47afcb566c0efa,2.21,2.79,3,513.2095,108,1.896,0,395.3935,7.92,0,0,0,0,0,0,232.2214932,Inadequate,183.9460573,Inadequate,8713.5509,58.89785988,Inadequate,4592,36.89242388,17/04/2017,01/04/2017
84,0211d638f598408783cf3358bb9066e8,0.81,1.02,1,395.4063,61.92,0,0,295.53,37.9563,0,0,0,0,0,0,488.1559259,Inadequate,387.6532353,Inadequate,3801.9496,104.0009315,Inadequate,8041,64.60191211,26/09/2016,01/09/2016
85,0213d258e4fe4800be298993e66b514f,7.1,8.96,8,1700.664,0,0,0,1681.656,19.008,0,0,0,0,0,0,239.5301408,Inadequate,189.80625,Inadequate,16492.9933,103.1143328,Inadequate,4723,37.94488632,30/01/2017,01/01/2017
86,021471945bc74ba8acfdc9a85b3375a7,1.77,2.24,2,1648.2022,0,1098.486,0,377.6965,24.9117,139.728,0,0,3.3,4.08,0,931.1876836,Adequate,735.8045536,Adequate,3681.1329,447.7431934,Adequate,10539,84.67100506,23/12/2016,01/12/2016
87,0221693a37d74e298ae6f04fc48ddad3,1.51,1.9,2,146.0228,0,0,5.68,103.6388,0,36.704,0,0,0,0,0,96.70384106,Inadequate,76.85410526,Inadequate,8049.3584,18.14092413,Inadequate,1520,12.21177794,17/09/2016,01/09/2016
88,022186ff38594cc8a25bbc268953a1a4,2.47,3.14,4,556.7114,0,0,11.2,437.47,0,96.063,0,0,0,11.9784,0,225.3892308,Inadequate,177.2966242,Inadequate,3784.1244,147.1176265,Inadequate,4454,35.78372299,06/02/2017,01/02/2017
89,022d716173f74d1db4cb5e7bfe684401,2,2.52,2,67.98504,9.28,15.642,0,36.20264,0,0,0,0,1.806,5.0544,0,33.99252,Inadequate,26.97819048,Inadequate,4636.13333,14.66416843,Inadequate,231,1.855868884,26/05/2016,01/05/2016
90,022f3a5a92114756951aec73f8949e70,2.22,2.82,3,393.097,0,0,0,359.427,33.67,0,0,0,0,0,0,177.0707207,Inadequate,139.3960993,Inadequate,9173.2074,42.85273219,Inadequate,3435,27.59701133,12/03/2017,01/03/2017
91,02355a1ee3a74b9bb452f5dcdff6b87a,3.55,4.48,5,541.6926,61.92,16.47,5.04,418.2236,29.4102,10.6288,0,0,0,0,0,152.5894648,Inadequate,120.9135268,Inadequate,15206.5725,35.62226794,Inadequate,2874,23.08990118,07/06/2016,01/06/2016
92,023c147662df4ec69141c9a25a15b041,2.05,2.58,3,757.514,0,0,0,757.514,0,0,0,0,0,0,0,369.5190244,Inadequate,293.6100775,Inadequate,2807.68419,269.8002869,Adequate,6761,54.31830963,25/01/2017,01/01/2017
93,023cc5425bb84a50ac7d40e551636ed2,0.81,1.02,1,418.461,0,0,0,418.461,0,0,0,0,0,0,0,516.6185185,Inadequate,410.2558824,Inadequate,2532.221,165.2545335,Inadequate,8301,66.69076886,31/01/2017,01/01/2017
94,023d01eeddf54361a86563cfb0015034,2.22,2.82,3,134.246,0,0,13.33,110.116,0,0,0,0,0,10.8,0,60.47117117,Inadequate,47.60496454,Inadequate,6989.2583,19.20747442,Inadequate,707,5.680083554,07/02/2017,01/02/2017
95,024057deebb149b9a322b13f4b6f1fe9,1.56,1.98,2,972.2318,69.52,0,0.51,332.0246,120.7445,62.9127,386.52,0,0,0,0,623.2255128,Adequate,491.0261616,Adequate,5805.5902,167.4647653,Inadequate,9070,72.86896441,20/03/2017,01/03/2017
96,024987811d664977869d33b8e35dcb54,3.77,4.75,5,3871.449,74.68,3145.622,3.76,312.524,81.606,253.257,0,0,0,0,0,1026.909549,Adequate,815.0418947,Adequate,7405.6357,522.7706515,Adequate,10808,86.83216839,20/10/2016,01/10/2016
97,024c274feef34881aa2e817671c82f31,2.79,3.52,3,669.4188,0,0,23.2,359.3018,33.66,253.257,0,0,0,0,0,239.9350538,Inadequate,190.1757955,Inadequate,7214.6117,92.78653209,Inadequate,4731,38.00915883,15/10/2016,01/10/2016
98,024ffcc9b58743998bd4f42c1d5dd7ca,3.25,4.1,3,1103.679,89.52,4.2,1.4,917.7433,19.2357,3.72,59.22,0,0,8.64,0,339.5935385,Inadequate,269.19,Inadequate,11902.5254,92.72645619,Inadequate,6369,51.16895638,09/11/2016,01/11/2016
99,0251a288580b48de81c61e767ba0a2e5,4.19,5.3,5,1617.954,0,5.88,0.78,958.481,28.38,190.833,433.6,0,0,0,0,386.1465394,Inadequate,305.2743396,Inadequate,7822.5886,206.8310227,Inadequate,6961,55.92512252,05/02/2017,01/02/2017
100,025702ab243a4e20abab067148c8bf34,4.98,6.29,6,2617.4548,0,4.032,0,2444.4748,12.122,27.586,118.44,0,0,10.8,0,525.5933333,Inadequate,416.129539,Inadequate,13651.7137,191.7308594,Inadequate,8383,67.34956214,23/02/2017,01/02/2017
